submission_date,state,tot_cases,tot_death
10/18/20,PA,188405,8492
1/7/22,NYC,1829862,35796
12/4/20,AK,34564,223
9/10/22,ND,266273,2354
2/18/20,PW,0,0
7/4/20,MP,31,2
12/16/20,AR,191504,3074
1/25/21,MP,132,2
12/29/21,AS,11,0
9/15/21,HI,70991,666
12/9/20,WV,58462,901
1/28/22,SD,225383,2637
7/8/21,MS,324057,7532
4/6/22,IA,759475,9454
7/14/21,AK,69187,374
5/17/22,NY,2872112,27742
7/19/22,OH,2891756,38959
4/18/22,GU,47826,354
1/20/22,RMI,7,0
4/27/21,AR,334998,5725
1/28/22,PR,453669,3809
5/30/22,NY,2920452,27899
7/24/20,MA,107897,8529
3/31/21,TN,804039,11904
6/21/20,AS,0,0
10/23/21,WV,265879,4263
5/1/22,CO,1436736,12150
6/2/22,WA,1586862,12958
9/17/20,PA,153961,7913
5/19/20,OK,6319,323
7/30/21,RMI,4,0
5/4/22,PW,4690,6
8/27/20,FL,602946,13587
3/12/21,GU,7767,133
6/28/20,UT,21450,168
1/30/22,IN,1604072,21301
3/15/21,CO,453022,6040
8/29/21,AK,83620,427
8/30/22,MS,913049,12794
9/24/22,IN,1919328,24670
2/8/21,PW,0,0
7/29/21,MS,343505,7734
3/22/20,PA,548,2
1/15/21,PA,763050,18957
12/27/20,CO,339100,4610
3/23/20,NYC,20897,183
8/20/20,WV,8982,166
5/7/22,FL,5965759,74403
3/5/21,IN,666275,12664
9/20/20,SD,18696,202
6/10/22,HI,283574,1453
2/15/20,WV,0,0
9/20/21,AL,771014,14805
4/9/20,CO,6277,226
10/18/21,HI,79941,871
7/5/22,PW,5269,6
7/9/21,TN,867977,12596
9/15/20,AS,0,0
7/27/21,GA,1167405,21644
8/15/21,IN,801179,14137
10/1/20,RMI,0,0
12/31/21,NY,1924606,23611
9/19/22,MP,13166,40
4/23/21,NM,196221,3913
4/20/21,NY,1097037,19222
4/11/22,PR,487792,4177
4/14/21,PW,0,0
8/15/22,RMI,3975,5
8/26/21,PW,4,0
7/25/20,GA,168460,3495
6/7/21,SD,124273,2022
12/14/20,IN,430410,6818
9/23/22,IA,854774,10051
12/22/21,CO,890244,10038
12/3/20,ND,81949,989
12/29/20,ND,92201,1282
9/25/22,ND,268307,2364
7/7/21,NYC,957460,33443
2/3/20,FL,0,0
3/15/20,GU,3,0
3/16/20,IN,24,0
4/5/21,OH,1026929,18646
1/9/21,NM,154954,2635
7/13/22,NY,3035444,28330
5/12/21,KS,311338,5029
8/18/21,PW,2,0
6/26/21,MP,183,2
3/31/21,KS,302372,4913
6/8/20,SD,5471,65
3/16/20,FL,156,6
5/21/21,HI,34521,491
2/6/20,TX,0,0
7/14/22,NYC,2661061,40895
3/4/21,ND,100278,1448
1/15/22,OK,811389,11740
11/21/21,NY,1526969,21967
7/26/22,KS,827301,8966
3/23/20,OH,442,6
8/28/22,IN,1887358,24411
8/27/21,GA,1369926,22553
6/27/22,MA,1919453,20901
11/26/21,IA,522858,7354
5/10/20,NM,4863,197
3/27/22,IA,758294,9402
12/25/20,WA,234603,3184
2/12/22,PW,3136,1
11/21/20,NYC,301833,23918
8/29/20,IN,92434,3267
1/2/22,AL,913638,16781
7/31/20,PW,0,0
7/18/22,TX,7303923,87403
7/14/21,FL,2403739,38555
4/19/22,RMI,14,0
8/8/21,PR,153341,2602
5/9/22,IA,767422,9533
5/12/22,MS,800826,12457
2/25/20,NY,0,0
11/12/20,NY,268786,9438
8/7/21,PR,152576,2599
2/17/20,NM,0,0
8/25/20,MA,116770,8983
4/9/20,PW,0,0
12/13/21,AS,10,0
4/16/21,UT,392096,2164
5/24/22,OH,2743577,38590
8/12/21,MS,381147,7900
5/9/20,IN,23732,1482
3/3/21,PW,0,0
12/19/21,TX,4413046,73859
7/31/20,OK,42643,667
12/10/21,NM,329778,5472
6/6/20,UT,11939,121
4/29/22,TX,6736951,86548
3/20/20,IA,45,0
2/13/22,WA,1382415,11316
5/17/22,FL,6039984,74593
8/17/22,NY,3131638,28697
10/14/20,OH,173665,5033
7/21/20,OK,35905,563
4/23/21,OK,447619,7244
4/1/20,IA,549,9
11/12/21,NY,1481688,21760
4/1/20,NYC,60084,2155
3/23/22,MS,793870,12369
11/17/20,AS,3,0
2/29/20,AL,0,1
10/8/20,MP,75,2
4/10/20,IA,1388,31
9/19/22,OH,3117109,39675
6/8/21,NY,1153736,19844
3/10/20,SD,5,0
3/31/20,WV,162,1
5/27/20,AL,16234,802
10/11/20,HI,13435,169
9/30/22,TN,2339617,27818
11/4/20,UT,121485,625
8/4/22,UT,1015442,4928
11/8/20,PR,40233,871
5/6/22,AL,1301927,19673
2/9/22,AK,222608,1081
7/15/21,MA,711943,18017
7/14/22,ND,253347,2299
5/12/20,UT,6548,75
8/21/20,KS,36856,419
9/11/22,MP,13147,40
6/1/22,AK,253184,1252
6/6/20,MA,99301,7480
10/3/20,MS,103176,3285
6/12/22,KS,793833,8946
9/18/20,AL,142170,3798
6/13/22,GA,2588857,38290
12/10/21,AL,850616,16533
3/10/22,AS,404,0
5/12/21,PW,0,0
12/29/20,CO,342320,4687
2/15/22,IA,743285,8948
4/5/20,WA,7399,337
3/29/22,GU,47220,344
6/17/20,NY,174201,8551
8/27/20,TN,145599,1648
8/19/22,HI,327175,1607
6/26/21,TX,2984022,51409
10/6/21,PR,181790,3174
4/29/20,MP,14,2
8/10/20,GU,434,5
7/24/20,NM,18475,578
2/22/20,TN,0,0
5/10/20,WA,17011,931
3/28/20,FL,3897,106
1/28/21,NYC,601298,26918
4/25/22,TN,2025770,26151
3/15/20,NM,17,0
10/1/20,UT,74050,459
1/13/21,NY,674674,14180
5/20/22,CO,1463009,12519
10/7/21,MA,821661,18729
8/21/22,IN,1873396,24339
9/2/21,UT,467794,2652
12/12/20,OK,259932,3606
2/7/20,PR,0,0
3/9/20,IA,8,0
10/5/20,NM,30632,842
9/1/22,NY,3165717,28834
5/5/20,WA,15697,862
2/8/20,GA,0,0
3/25/20,WV,51,0
11/20/20,WA,142575,2619
11/19/20,TX,1155130,22288
3/17/22,AR,828166,11030
10/1/21,PA,1435292,29437
5/26/22,GA,2556044,38198
5/7/20,AK,374,10
12/27/21,CO,915639,10077
7/28/21,WA,470863,6100
8/10/21,UT,441131,2511
8/26/21,AK,82371,427
11/27/20,UT,190044,849
4/13/22,UT,928621,4730
11/13/20,TX,1088970,21315
10/24/20,AR,105318,1797
9/1/20,CO,58858,1946
5/26/20,PA,72525,5265
9/2/22,HI,331095,1632
1/19/21,MA,476526,13956
7/17/20,AL,63900,1754
3/6/22,WA,1431965,12025
9/26/21,GA,1562870,25570
12/28/20,AR,216528,3537
6/12/22,ND,246544,2285
6/10/21,PW,2,0
9/19/20,NYC,242709,23484
10/26/21,PA,1544463,31055
6/21/21,ND,110598,1526
5/7/22,UT,935479,4760
4/27/21,IN,716306,13267
5/17/22,MA,1825247,20441
5/24/20,NM,6943,308
5/18/22,AS,6065,30
10/20/21,TX,4178148,68313
11/6/20,AR,119230,2056
6/30/22,OH,2848453,38852
11/24/20,MP,104,2
10/18/21,NYC,1110505,34471
7/1/22,NM,564678,7946
11/4/20,TN,264601,3454
8/3/21,IN,775686,14017
3/24/22,FL,5841787,73623
9/4/21,OH,1247637,20947
2/2/21,HI,25932,407
4/5/21,OK,443444,7167
4/8/20,MP,8,2
11/6/20,WA,116347,2439
2/9/21,MP,133,2
3/10/20,IN,5,0
11/10/21,SD,158822,2277
6/19/21,OH,1108650,20150
1/29/21,IN,623186,10981
10/15/20,NM,34958,869
3/20/22,AR,830310,11100
2/28/20,WA,1,0
4/30/20,AK,355,9
11/19/21,TX,4286622,72082
9/5/21,MS,452644,8664
10/30/20,WA,108654,2366
4/15/21,WA,380531,5362
4/28/21,GA,1097279,20098
7/15/22,MA,1944319,21068
8/22/22,OK,1159512,14643
5/21/22,TN,2048442,26371
10/15/21,PR,182909,3196
12/18/20,NYC,387703,24509
8/2/20,IN,67857,2956
8/26/20,TN,144290,1628
2/3/21,AL,465817,9766
12/15/21,AK,148772,859
1/15/22,NYC,2057960,36519
5/3/20,RMI,0,0
7/4/22,MS,836757,12526
3/2/22,TX,6557619,83899
5/10/22,RMI,17,0
1/10/21,NY,648275,13805
5/25/22,ND,243917,2280
6/18/21,AS,0,0
12/19/20,FL,1178064,21694
6/12/22,MA,1894169,20735
7/14/21,NM,206846,4359
7/4/22,AR,868770,11589
11/26/21,AR,526706,8652
6/28/22,AK,259390,1252
7/22/22,OH,2918366,38981
1/8/22,MP,3598,19
12/19/20,PW,0,0
4/2/22,NY,2675983,27247
12/15/21,PW,10,0
9/28/20,MP,70,2
9/25/22,NY,3222162,29046
4/20/21,OH,1056606,19033
11/28/20,AR,155026,2449
5/18/20,PR,1107,113
2/19/21,ND,99228,1437
3/4/20,AL,0,1
7/2/22,MP,11829,35
9/26/20,GU,2286,39
5/8/21,TN,847028,12257
12/18/20,OH,605862,7967
9/29/22,WV,600173,7406
7/19/21,GA,1149266,21564
8/10/20,TX,490817,11965
9/30/21,UT,508494,2932
11/21/21,OH,1642867,26063
2/1/22,PA,2667166,40836
9/11/20,AL,135497,3638
5/25/21,NYC,947571,33185
4/27/20,IN,15961,924
12/22/20,AS,3,0
8/25/21,IN,833968,14333
9/18/21,AR,484317,7434
11/25/20,PA,336180,10095
4/28/20,WV,1095,38
4/9/20,IN,6351,245
12/22/21,ND,170784,1994
6/27/22,WV,530612,7056
5/1/22,MA,1757103,20263
3/30/20,AS,0,0
9/15/22,HI,333547,1653
3/21/22,GA,2483456,36576
4/21/20,AS,0,0
4/14/21,NY,1078165,19098
4/5/21,SD,118517,1938
5/29/20,AS,0,0
2/7/21,AK,53769,309
3/28/22,CO,1417792,11966
2/4/20,OK,0,0
10/12/21,MS,496851,9900
6/6/21,PW,1,0
6/21/21,AS,0,0
8/5/21,NM,213247,4417
12/5/20,PR,59610,1181
7/25/22,SD,248788,2947
9/28/21,CO,671450,7522
5/23/21,UT,404477,2290
4/14/21,RMI,4,0
12/31/21,IA,582348,7858
7/24/21,CO,571938,6914
12/2/20,PW,0,0
7/6/21,AR,352095,5926
3/9/20,AL,0,1
4/26/20,OH,15963,728
3/20/21,UT,381254,2060
5/16/20,PA,65291,4403
6/30/22,MP,11829,35
6/11/20,AK,616,15
5/8/21,OK,450659,7273
3/15/21,ND,101150,1458
8/24/22,TN,2279083,27371
10/6/21,NYC,1095648,34337
7/7/22,KS,812329,8961
7/18/22,WA,1709097,13463
8/14/21,AL,631225,12332
1/24/21,HI,25093,339
3/22/21,KS,300125,4850
9/15/20,IA,75389,1234
6/16/21,TX,2970470,51250
5/15/20,MA,83421,6093
3/21/21,KS,299510,4842
4/26/20,PR,766,74
8/14/21,AK,76676,395
3/3/22,GA,2469089,35708
4/9/22,RMI,4,0
12/12/20,FL,1103595,20954
3/19/20,PR,0,0
8/4/21,MP,198,2
11/11/21,GU,18863,258
9/30/21,SD,145018,2142
1/2/21,FL,1337701,23590
9/1/21,OK,557770,8073
1/26/20,RMI,0,0
5/16/20,MP,19,2
11/19/20,HI,16677,222
6/26/20,MA,103071,8053
10/3/20,PR,26372,675
3/26/21,WV,139750,2628
2/15/20,RMI,0,0
2/2/21,UT,348409,1685
4/25/22,MP,11263,34
9/21/21,GU,13997,182
4/11/22,AL,1296187,19609
4/16/21,FL,2123237,34953
11/9/20,TN,281694,3595
4/25/20,MP,14,2
11/19/21,WA,761871,9110
5/11/20,SD,3614,34
5/12/20,TX,41048,1389
9/17/21,PR,178494,3062
2/19/20,WA,1,0
7/18/22,TN,2167521,26856
9/24/21,NY,1321300,20818
5/12/22,AL,1304020,19682
10/29/21,OK,644684,10794
12/16/21,PA,1865237,35095
3/15/21,UT,378600,2027
2/21/20,NM,0,0
7/19/22,ND,254466,2304
7/24/21,AK,70929,377
8/22/22,MP,13050,40
9/19/22,SD,259683,3014
4/15/22,IA,760781,9475
5/13/20,TN,16266,264
8/13/22,MS,892291,12720
12/17/21,UT,617697,3704
10/14/21,AS,3,0
8/10/22,OH,2976027,39133
4/14/21,WV,147203,2756
4/19/21,NM,195478,3896
6/7/20,AL,20745,976
7/2/20,SD,6893,97
10/10/20,NYC,253561,23583
6/23/20,MS,27739,1291
6/9/21,PR,140415,2514
4/29/21,GA,1098723,20158
9/5/22,IA,845803,9940
3/30/22,WA,1454763,12478
4/22/20,AS,0,0
3/17/22,NYC,2291981,40024
7/3/22,MS,836757,12526
7/18/21,MS,328976,7599
12/24/20,OK,300273,4176
7/12/22,PW,5308,6
2/1/20,ND,0,0
3/14/22,AL,1288410,19427
4/11/22,MS,795824,12413
3/20/21,PR,105869,2085
9/30/21,OK,615217,9009
6/23/22,MP,11569,34
3/30/22,TN,2017563,25599
1/10/21,WV,101212,1582
11/9/20,IN,214509,4649
6/4/22,AL,1319689,19729
11/30/21,PW,10,0
8/30/20,PW,0,0
2/19/21,CO,428581,5878
5/23/22,CO,1467181,12513
9/21/21,MS,479326,9353
7/10/20,MA,105290,8323
1/28/22,AK,205241,1052
7/26/21,CO,572975,6924
7/10/21,AS,0,0
8/20/22,PW,5279,6
2/16/21,GU,7703,130
2/26/21,HI,27286,434
4/8/20,RMI,0,0
7/30/21,GA,1179449,21676
3/24/21,KS,300927,4881
12/12/20,NM,118358,1832
1/17/22,AK,172329,955
6/24/20,WV,2629,92
8/17/22,AL,1464128,20236
6/18/21,IA,372971,6110
1/11/21,KS,247502,3255
4/11/21,IN,700227,13121
10/16/20,NYC,256868,23617
12/10/20,HI,18586,266
9/11/22,NM,613896,8483
6/21/21,TX,2975787,51333
12/26/21,IA,567997,7799
1/29/22,KS,722824,7522
11/4/21,WA,735479,8767
12/13/21,MA,981261,19663
4/2/22,PA,2782827,44313
2/1/21,KS,276668,3809
4/10/21,MS,308325,7227
1/10/21,PW,0,0
9/11/21,MA,778717,18356
3/22/21,GA,1046382,18556
10/27/21,SD,153774,2231
12/8/21,MS,517925,10312
7/5/20,NYC,219832,23025
8/17/21,WA,516557,6269
7/25/22,AL,1416585,20031
3/30/21,WV,141322,2640
6/26/21,RMI,4,0
4/27/20,AR,3055,50
9/25/20,AS,0,0
4/4/22,OK,1035301,14010
4/29/21,MS,312781,7309
6/16/20,NYC,213158,22703
11/6/20,SD,52639,510
7/10/20,NM,14549,519
8/11/22,MP,12866,39
8/7/20,GU,411,5
5/19/22,PR,620263,4285
3/16/22,PW,3935,6
12/4/21,PR,188673,3272
10/16/21,MS,498302,9921
9/8/21,OK,574685,8304
3/25/21,AR,329511,5571
3/12/21,CO,450343,6024
11/7/20,MP,98,2
10/27/20,PA,204814,8696
1/7/21,WA,262154,3634
7/10/22,AK,264237,1252
9/29/21,MP,268,2
1/30/21,AS,3,0
3/17/21,WV,136334,2565
12/29/20,GU,7308,121
8/31/21,AL,700282,13401
12/30/20,MA,367918,12529
8/8/21,MP,206,2
4/23/22,TX,6724014,86476
5/4/20,NYC,181609,19472
7/2/20,AK,1020,18
9/23/20,NYC,243962,23501
10/30/20,IN,175893,4270
8/14/22,MS,892291,12720
9/14/22,UT,1032129,4989
9/11/22,UT,1032129,4989
11/6/20,TX,1017677,20283
6/16/20,AL,26990,1115
4/9/21,MP,160,2
5/18/20,IN,28255,1754
9/24/21,AL,782835,15027
8/17/20,KS,35167,405
4/13/21,PW,0,0
6/2/22,NY,2937339,27973
4/24/20,UT,3782,39
7/21/20,AL,70337,1900
7/25/21,NM,208907,4394
1/4/22,WV,339679,5361
9/20/21,MP,265,2
8/25/22,IA,838125,9907
5/5/22,NYC,2394243,40233
9/30/20,MS,101499,3250
11/18/20,ND,68612,795
7/6/22,AS,6505,31
7/7/22,AS,6505,31
6/3/21,MP,183,2
9/1/21,OH,1228002,20866
5/18/21,OH,1092616,19628
6/25/22,MA,1915764,20891
3/27/22,SD,236955,2880
1/31/20,OH,0,0
10/1/20,AS,0,0
2/2/21,RMI,4,0
6/9/21,NM,203823,4289
4/17/22,ND,240382,2257
12/3/21,OK,672227,11272
3/5/22,ND,238625,2205
4/15/22,WA,1474231,12619
9/5/20,GA,293208,5977
4/22/20,IA,3748,90
9/14/20,TN,170683,2078
10/9/20,CO,78704,2103
12/26/21,WA,830065,9784
10/12/21,FL,3632783,60171
10/2/20,GU,2617,49
1/1/21,NY,559358,12701
2/8/20,IA,0,0
11/25/20,WV,43050,695
6/18/21,GU,8272,139
6/9/22,OH,2798900,38657
8/4/22,MP,12732,38
7/11/22,IN,1790544,23962
11/4/21,IA,491463,7069
2/3/21,KS,278915,3895
11/19/21,MP,431,3
7/12/21,MS,325072,7556
2/8/21,MS,285213,6818
8/25/20,WV,9395,187
10/2/22,SD,261371,3021
7/17/22,MS,856061,12568
4/4/21,WV,143456,2695
4/17/20,AS,0,0
4/12/20,ND,308,8
5/31/22,WV,515925,6948
11/9/20,AS,3,0
1/29/20,UT,0,0
1/29/20,PW,0,0
7/4/20,NY,179868,8701
5/3/21,NYC,933080,32703
5/8/20,ND,1425,33
5/11/20,AS,0,0
4/20/20,OH,12919,509
7/17/20,UT,33392,243
2/15/22,AR,809396,10141
5/20/22,AK,249522,1252
5/11/20,NYC,189986,20635
11/27/20,AL,242526,5268
1/23/22,AL,1152445,17485
8/7/22,TN,2223251,27118
9/5/21,FL,3369334,52313
4/29/21,TX,2879712,49913
1/5/21,AL,380383,7594
10/26/21,MP,291,3
4/14/20,AR,1498,32
7/19/21,SD,124894,2040
9/21/22,PA,3239298,47098
5/8/21,GA,1109330,20368
6/28/20,WV,2832,93
8/18/20,MP,54,2
9/14/21,ND,124047,1580
9/26/20,PR,24949,633
5/29/22,RMI,17,0
10/1/21,GA,1582063,26242
6/23/20,GA,67804,2687
9/23/22,UT,1036535,5011
5/26/21,FL,2278671,36960
5/10/20,CO,20018,971
7/22/20,GA,155083,3335
10/19/21,GA,1620694,28076
10/17/20,MP,80,2
2/22/22,RMI,4,0
4/28/22,PA,2815518,44641
10/31/20,OK,133945,1946
5/20/20,AL,13158,701
9/28/21,AL,789920,15237
9/25/21,NM,249450,4748
5/17/21,TX,2920389,50525
1/12/22,NM,388215,6073
4/17/21,PW,0,0
9/8/22,WA,1792219,14103
12/24/20,FL,1233799,22298
2/2/22,WV,451910,5814
7/13/21,TN,869761,12616
11/27/21,AR,527213,8653
11/2/21,PA,1571365,31530
3/30/20,TN,1542,7
1/7/21,GU,7399,124
7/7/20,AS,0,0
5/17/22,NM,527534,7638
11/29/21,WV,294014,4837
5/24/22,RMI,17,0
5/1/20,IN,18630,1166
6/30/20,OK,19014,438
1/10/21,UT,305999,1392
5/26/22,AS,6130,31
2/12/21,NM,179724,3393
4/19/21,RMI,4,0
3/31/21,CO,470437,6107
8/8/22,GU,56226,384
8/17/22,TX,7618112,88226
9/6/20,IN,99804,3345
8/19/21,KS,354727,5456
2/22/22,KS,763078,7917
1/6/22,SD,187467,2520
8/15/21,NYC,1005132,33670
5/31/20,UT,9944,113
9/26/22,IA,855407,10051
8/8/21,AS,0,0
8/17/21,PA,1259790,27993
7/13/22,MS,852423,12560
5/26/21,NY,1148695,19736
10/21/20,WV,20734,413
7/1/21,PA,1217710,27687
11/21/21,AL,840760,16370
1/7/22,TN,1512227,21064
12/27/21,IN,1221297,18760
3/7/20,IA,0,0
12/20/21,MA,1019682,19865
4/7/21,ND,104364,1468
6/22/20,ND,3313,77
4/19/22,WV,499288,6804
10/16/21,NYC,1107919,34452
5/9/21,NY,1133242,19551
12/3/21,PA,1763796,33746
12/2/20,IA,234810,2449
5/2/20,MS,8937,608
10/30/20,MS,122375,3675
8/17/20,UT,47487,365
4/24/21,ND,106688,1486
4/10/22,KS,770977,8501
9/17/21,NM,244720,4674
12/26/20,NY,510100,12091
9/26/22,PR,951690,5118
1/8/21,CO,366572,5138
3/25/20,ND,45,0
2/18/21,TN,753680,10985
10/26/21,AR,510908,8306
6/1/21,AS,0,0
6/8/21,TX,2955535,51102
3/31/21,AK,60538,340
8/6/21,NYC,987353,33584
2/3/20,SD,0,0
2/9/21,OH,925350,11793
7/9/20,IA,33243,740
12/15/20,OH,579357,7654
5/8/21,MA,696540,17667
9/13/22,FL,7082715,81108
6/10/20,AS,0,0
9/16/22,AS,8217,34
1/27/21,OK,401643,6073
1/25/21,WV,115839,1899
8/13/22,NM,601422,8312
1/26/22,AR,756385,9574
3/24/22,IN,1689919,23340
8/19/22,OH,3026110,39310
9/11/22,NYC,2837270,41714
4/6/22,OK,1035301,14010
4/14/22,MS,796262,12421
11/12/21,GU,18891,258
10/26/21,SD,153321,2228
8/16/20,AS,0,0
8/18/21,SD,127696,2056
8/13/21,NY,1196273,20060
7/7/20,NY,180749,8716
10/11/21,MA,826950,18773
4/14/20,AL,4030,180
5/23/22,TN,2050166,26380
3/24/21,NY,998316,18638
4/19/22,KS,772222,8524
8/29/20,KS,41048,443
11/30/21,NYC,1161631,34848
12/22/21,MS,525502,10393
6/24/22,FL,6430654,76110
2/7/21,SD,109229,1809
3/19/22,OK,1030615,13730
10/6/20,NYC,250815,23568
1/22/20,NM,0,0
2/19/20,OH,0,0
6/9/22,MP,11403,34
8/25/22,SD,256255,2984
7/11/20,OH,64214,3036
12/30/20,PR,79053,1495
6/24/22,NM,558259,7905
7/10/20,KS,18611,284
11/2/21,MS,505266,10129
1/23/21,TX,2228961,38815
3/12/22,AR,826201,10892
1/5/22,CO,1013007,10354
3/9/21,NYC,764076,29977
8/13/20,NY,194273,8894
3/23/21,MA,617695,17003
2/12/22,IA,739566,8829
9/21/22,IN,1917862,24641
12/8/20,SD,87038,1111
3/9/20,NM,0,0
9/15/21,MA,786627,18408
12/9/21,GA,1676787,30798
3/3/21,ND,100067,1448
3/15/20,CO,112,1
9/30/20,PW,0,0
5/17/22,KS,780892,8720
2/18/22,MS,785528,11836
8/10/22,OK,1144252,14623
9/8/20,AL,132421,3564
9/21/20,OH,145165,4623
3/1/21,NYC,734342,29473
4/12/21,GU,7847,136
7/13/20,CO,37942,1727
6/15/22,TX,6958529,86932
4/30/22,AR,835857,11389
10/15/20,PA,183644,8432
10/5/20,PR,26626,689
6/7/21,GA,1126397,20986
6/5/20,ND,2745,71
4/12/22,TN,2020982,26042
3/13/22,OK,1027663,13513
9/7/21,AK,88658,437
5/9/22,NM,524644,7568
11/4/20,OK,141871,2040
7/31/21,OH,1129277,20492
5/10/21,ND,108652,1502
12/8/20,NM,109947,1710
9/9/21,KS,385001,5693
3/16/22,PR,476859,4153
5/13/22,AK,247865,1235
12/11/21,WV,306552,5085
11/13/21,AL,836758,16313
1/19/22,TX,5700444,76277
9/28/21,AR,493920,7651
3/19/22,NY,2651991,27172
8/16/21,MA,737579,18148
5/9/22,SD,238185,2915
2/11/20,MP,0,0
3/22/22,PR,477788,4155
10/20/21,ND,143521,1703
4/21/20,IA,3641,83
4/13/21,UT,390647,2161
6/19/21,MS,320486,7455
11/26/20,AK,29292,189
10/3/21,OK,618742,9147
2/16/21,MP,134,2
7/24/20,UT,37681,274
10/11/20,SD,28564,286
8/22/20,KS,36856,419
10/1/21,NY,1344740,20991
9/24/20,KS,55226,621
6/11/22,CO,1509346,12625
3/3/20,UT,0,0
8/30/21,FL,3264035,50000
1/4/21,NM,147315,2480
6/30/20,PW,0,0
9/4/22,AL,1499879,20356
7/3/20,UT,24571,182
10/27/20,RMI,0,0
6/4/21,WA,438350,5836
4/3/22,PW,4042,6
8/5/22,FL,6864047,78768
6/23/21,AS,0,0
6/20/22,MS,820659,12492
3/4/20,MP,0,0
1/10/21,ND,94830,1352
1/12/22,RMI,7,0
5/6/21,ND,108341,1499
5/17/20,GU,154,5
5/5/21,WA,408286,5539
12/31/20,NY,548154,12566
1/11/22,WV,362777,5452
5/8/21,FL,2229937,36146
8/4/20,IN,69255,2977
6/29/20,GU,257,5
1/20/22,FL,5301969,66063
11/13/21,MA,873281,19159
3/20/20,CO,362,4
12/3/20,PW,0,0
8/14/20,AK,4079,46
6/18/21,TX,2973171,51274
10/12/21,MP,281,3
4/22/21,OK,447408,7241
6/18/21,UT,411034,2326
3/16/21,WV,136019,2546
10/13/21,NY,1383582,21276
1/30/21,OK,407642,6200
6/15/20,TN,30294,475
12/24/20,WV,77239,1228
3/26/22,NM,517206,7206
6/15/21,TN,861992,12504
11/25/20,AS,3,0
8/29/22,AR,930076,11905
9/28/22,IA,856096,10077
12/5/21,PW,10,0
12/28/21,AL,880609,16718
5/30/22,NM,533867,7778
6/11/22,IA,785918,9615
3/20/21,NM,189560,3777
10/28/21,NM,274155,5039
11/5/21,SD,156995,2267
10/3/20,FL,701703,16468
10/5/20,AL,158500,4086
2/1/22,CO,1357193,11164
5/10/22,ND,242065,2268
5/26/21,KS,313720,5067
6/26/22,AS,6414,31
10/27/21,AL,826400,16109
10/25/21,TX,4196041,69089
8/26/20,NY,198515,8936
5/25/20,IN,31715,1972
9/2/21,NYC,1039125,33877
11/21/20,CO,204889,2787
7/6/21,AS,0,0
8/2/21,UT,434711,2466
9/17/22,AR,946114,11993
9/13/21,AK,92363,445
3/6/22,AS,196,0
1/5/21,IA,287306,3999
12/14/20,AL,298563,6064
10/27/20,PR,34493,802
1/9/21,IA,295353,4127
8/20/21,NM,223796,4470
6/18/22,AS,6342,31
9/17/20,SD,17686,193
6/7/22,NYC,2527186,40504
9/13/20,WV,12699,266
8/9/21,PA,1243368,27903
2/22/21,PR,100674,1991
6/4/21,AS,0,0
8/12/22,MS,892291,12720
10/9/21,ND,137814,1642
5/26/22,WA,1569267,12901
7/12/21,NM,206551,4355
3/19/21,MA,610481,16877
12/30/20,RMI,4,0
7/11/21,ND,110857,1532
10/6/21,NM,256947,4840
7/21/20,NYC,225466,23182
1/26/20,WA,1,0
9/4/20,PW,0,0
7/18/20,MA,106664,8437
6/22/22,HI,296007,1477
2/21/22,GU,43211,319
9/6/20,GU,1619,14
1/28/20,UT,0,0
4/17/21,AS,0,0
4/12/22,AR,833821,11316
8/17/20,TX,542950,13162
2/22/20,PR,0,0
2/16/22,MA,1656412,23021
4/1/22,TX,6671647,86029
1/22/22,OK,893913,11872
2/15/21,GA,966807,15928
10/19/20,GU,3886,66
12/31/20,MS,221928,5646
5/3/22,HI,241955,1406
5/10/22,AR,837475,11409
8/23/22,OH,3026110,39310
1/11/22,AR,629825,9358
5/22/22,TN,2049443,26371
5/25/21,RMI,4,0
8/8/20,GU,411,5
7/8/21,UT,418321,2389
3/18/20,NM,28,0
7/5/22,NY,3013565,28254
3/29/22,TX,6660640,85903
9/3/21,NYC,1040624,33888
6/16/22,AK,257263,1252
11/23/20,TX,1201257,22970
9/21/20,PR,21601,601
10/20/21,NY,1406104,21458
6/10/20,WA,24563,1190
1/15/22,NY,2374952,24684
3/18/21,NYC,800031,30553
3/23/21,NY,994847,18612
5/8/21,MP,169,2
2/24/21,IA,334244,5415
7/11/22,OK,1092763,14473
6/2/20,MA,97539,7325
7/6/20,HI,1053,19
11/5/20,NYC,272729,23755
8/27/22,PA,3167638,46596
5/17/21,MS,316131,7382
7/24/22,TN,2186820,26947
7/23/21,NYC,967522,33506
3/24/21,IN,681340,12949
9/14/22,MA,2021331,21536
11/3/21,AS,4,0
3/4/20,RMI,0,0
7/8/22,SD,245705,2940
12/24/21,GU,19432,270
6/30/20,NYC,217823,22954
2/10/22,SD,232400,2724
6/10/21,IN,748259,13696
5/5/20,TX,33369,1168
4/23/21,PW,0,0
7/14/20,IN,52685,2759
4/20/21,OK,446956,7231
9/8/20,OK,70291,1125
11/18/21,ND,157851,1850
1/18/22,CO,1228392,10662
5/20/20,RMI,0,0
5/8/21,NM,199522,3986
12/21/20,MA,327374,11921
3/3/20,AS,0,0
8/31/22,MA,2005250,21390
2/25/20,WA,1,0
8/27/21,IN,843700,14366
6/10/21,GU,8236,139
1/20/22,MP,4119,21
2/3/22,MA,1625704,22316
